,name,glottocode,iso6393,aes_status,Degree of endangerment,family,family_id,dialects,child_dialect_count,child_family_count,child_language_count,speakers,Number of speakers,regions,macroarea,latitude,longitude,level,type,scope,bookkeeping,description,markup_description,country_ids,parent_id,off_lang,rec_min_lang,Wikipedia_Url
3849,Sharanahua,shar1245,mcd,threatened,Severely endangered,,pano1259,,4.0,0.0,0.0,,450.0,,South America,-9.8626,-71.1232,language,living,individual,False,,,BR PE,yami1255,,,
3850,Itundujia Mixtec,itun1239,mce,threatened,,,otom1299,,0.0,0.0,0.0,,,,North America,16.77876,-97.59753,language,living,individual,False,,,MX,chal1278,,,
3851,Matsés,mats1244,mcf,shifting,,"['Panoan', '\nMayoruna', 'Mayo', 'Matses group', 'Matsés']",pano1259,,0.0,0.0,0.0,"2,200 (2006)[1]",,,South America,-5.73914,-72.6281,language,living,individual,False,,,BR PE,mats1243,,,https://en.wikipedia.org/wiki/Mats%C3%A9s_language
3852,Mapoyo,mapo1246,mcg,nearly extinct,,,cari1283,,0.0,0.0,0.0,,,,South America,5.96952,-67.2581,language,living,individual,False,,,CO VE,mapo1245,,,
3853,Maquiritari,maqu1238,mch,shifting,,"['Cariban', '\nGuianan Carib', 'Maquiritari']",,['Wayumara'],,,,"6,000 (2000 – 2001 census)[1]",,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Ye%27kuana_language
3854,Mese,mese1244,mci,not endangered,,"['Trans–New Guinea', 'Finisterre–Huon', 'Huon', 'Western Huon', 'Mesem']",nucl1709,,3.0,0.0,0.0,"(4,000 cited 1997 census)[1]",,"Huon Peninsula, Morobe Province",Papunesia,-6.56072,147.137,language,living,individual,False,,,PG,naba1257,,,https://en.wikipedia.org/wiki/Mesem_language
3855,Mvanip,mvan1238,mcj,shifting,Critically endangered,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Mambiloid', 'Mambila–Konja', 'Mambila–Vute', 'Kamkam', 'Mvanip']",,,,,,(100 cited 1999)[1],100.0,Taraba State,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Mvanip_language
3856,Mbunda,mbun1249,mck,not endangered,,,atla1278,,0.0,0.0,0.0,,,,Africa,-14.603,21.9768,language,living,individual,False,,,AO ZM,mbwe1239,,,https://en.wikipedia.org/wiki/Mbunda_language
3857,Macaguaje,maca1261,mcl,extinct,,"['Tucanoan', '\nWestern', 'Napo', 'Siona–Secoya?', 'Macaguaje']",tuca1253,,0.0,0.0,0.0,,,,South America,0.49999,-75.8333,language,extinct,individual,False,,,CO,sion1249,,,https://en.wikipedia.org/wiki/Macaguaje_language
3858,Malaccan Creole Portuguese,mala1533,mcm,shifting,,,,,,,,,,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Kristang_language
3859,Masana,masa1322,mcn,not endangered,,,afro1255,,12.0,0.0,0.0,,,,Africa,10.0606,15.4748,language,living,individual,False,,,CM TD,masa1324,,,https://en.wikipedia.org/wiki/Massa_language
3860,Coatlán Mixe,coat1238,mco,threatened,,,mixe1284,,2.0,0.0,0.0,,,,North America,16.9404,-95.4659,language,living,individual,False,,,MX,lowl1263,,,
3861,Makaa,maka1304,mcp,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantu', ' (', 'Zone A', ')', 'Makaa–Njem', ' + Kako (A.80–90)', 'Ndzem–Bomwali', 'Makaa languages', 'Makaa']",atla1278,"['Bebend', 'Mbwaanz', 'Sekunda']",3.0,0.0,0.0,"(80,000 cited 1987)[1]",,,Africa,4.15471,13.0789,language,living,individual,False,,,CM,nort3375,,,https://en.wikipedia.org/wiki/Makaa_language
3862,Ese,esee1247,mcq,not endangered,,"['Trans–New Guinea', 'Koiarian', 'Baraic', 'Ese']",koia1260,,14.0,0.0,0.0,"10,000 (2000)[1]4,000 monolinguals (2001)[1]",,"Oro Province, Papua New Guinea",Papunesia,-9.09451,148.376,language,living,individual,False,,,PG,bara1376,,,https://en.wikipedia.org/wiki/Ese_language
3863,Menya,meny1245,mcr,threatened,,"['Trans–New Guinea', 'Angan', 'Southeast', 'Menya']",anga1289,,0.0,0.0,0.0,"(20,000 cited 1998)[1]",,Morobe Province,Papunesia,-7.17425,146.071,language,living,individual,False,,,PG,kapa1251,,,https://en.wikipedia.org/wiki/Menya_language
3864,Mambai,mamb1294,mcs,threatened,Severely endangered,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Mbum–Day', 'Mbum', 'Northern Mbum', 'Tupuri–Mambai', 'Mangbai']",atla1278,,0.0,0.0,0.0,"14,000 (2002–2011)[1]",2000.0,,Africa,9.6121,14.0013,language,living,individual,False,,,CM TD,tupu1245,,,https://en.wikipedia.org/wiki/Mangbai_language
3865,Mengisa,meng1263,mct,threatened,,,atla1278,,0.0,0.0,0.0,,,,Africa,4.5932,11.3947,dialect,living,individual,False,,,CM,eton1253,,,https://en.wikipedia.org/wiki/Mengisa_language
3866,Cameroon Mambila,came1252,mcu,shifting,,,,,,,,,,,,,,,living,individual,,,,,,,,
3867,Minanibai,mina1274,mcv,threatened,,,,,,,,,,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Minanibai_language
3868,Mawa (Chad),mawa1270,mcw,shifting,,"['Afro-Asiatic', 'Chadic', 'East Chadic', 'East Chadic B', 'Sokoro (B.3)', '[2]', 'Mawa']",afro1255,,0.0,0.0,0.0,"6,600 (2000)[1]",,central,Africa,11.7461,18.2999,language,living,individual,False,,,TD,east2710,,,https://en.wikipedia.org/wiki/Mawa_language_(Chad)
3869,Mpiemo,mpie1238,mcx,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantu', ' (', 'Zone A', ')', 'Makaa–Njem', ' + Kako (A.80–90)', 'Ndzem–Bomwali', 'Bekwilic', 'Mpumpong', 'Mpiemo']",atla1278,,3.0,0.0,0.0,"(29,000 in CAR and Cameroon cited 1991–1996)[1]",,,Africa,3.45776,15.5246,language,living,individual,False,,,CF CG CM,mpie1239,,,https://en.wikipedia.org/wiki/Mpiemo_language
3870,South Watut,sout2877,mcy,threatened,,,aust1307,,2.0,0.0,0.0,,,,Papunesia,-7.03751,146.409,language,living,individual,False,,,PG,watu1246,,,
3871,Mawan,mawa1267,mcz,shifting,,"['Trans–New Guinea', 'Madang', 'Croisilles', ' ', 'linkage', 'Mabuso', 'Hanseman', 'Mawan']",nucl1709,,0.0,0.0,0.0,2001 (2001)[1],,Madang Province,Papunesia,-5.2219,145.589,language,living,individual,False,,,PG,silo1242,,,https://en.wikipedia.org/wiki/Mawan_language
3872,Mada (Nigeria),mada1282,mda,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Plateau', 'Ninzic', 'Mada']",atla1278,,10.0,0.0,0.0,"(100,000, not counting Nunku cited 1993)[1]",,"Nasarawa State, Kaduna State",Africa,9.02294,8.34119,language,living,individual,False,,,NG,ruku1240,,,https://en.wikipedia.org/wiki/Mada_language
3873,Morigi,mori1271,mdb,not endangered,,"['Kiwaian', 'Morigi']",kiwa1251,,0.0,0.0,0.0,(700 cited 1975)[1],,"Turama River region, Gulf Province",Papunesia,-7.62961,143.88,language,living,individual,False,,,PG,tura1266,,,https://en.wikipedia.org/wiki/Morigi_language
3874,Male (Papua New Guinea),male1291,mdc,threatened,,"['Trans–New Guinea', '?\n', 'Madang', 'Mindjim', 'Male']",nucl1709,,0.0,0.0,0.0,970 (2000 census)[1],,Madang Province,Papunesia,-5.49975,145.757,language,living,individual,False,,,PG,inla1274,,,https://en.wikipedia.org/wiki/Male_language_(Papuan)
3875,Mbum,mbum1254,mdd,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Vorta-Congo', 'North', 'Adamawa–Ubangi', 'Adamawa', 'Mbum–Day', 'Mbum', 'Mbum']",atla1278,,3.0,0.0,0.0,"(51,000 cited 1982–1996)[1]",,,Africa,7.5789,14.2722,language,living,individual,False,,,CF CM,mbum1257,,,https://en.wikipedia.org/wiki/Mbum_language
3876,Maba (Chad),maba1277,mde,not endangered,,"['Nilo-Saharan', '?\n', 'Maban', 'Mabang', 'Maba']",maba1274,"['Maba', 'Kodroy', 'Kabartu', 'Kondongo']",11.0,0.0,0.0,"570,000 (2019)[1]",,"Ouaddaï, Wadi Fira",Africa,12.89147,20.8889,language,living,individual,False,,,TD,nucl1441,,,https://en.wikipedia.org/wiki/Maba_language
3877,Moksha,moks1248,mdf,not endangered,Definitely endangered,"['Uralic', 'Mordvinic', 'Moksha']",ural1272,,0.0,0.0,0.0,"300,000 claimed to speak ""Mordvin"" while 20,000 claimed to speak ""Moksha Mordvin"" (2020 census)[2]",200000.0,European Russia,Eurasia,54.1855,42.6728,language,living,individual,False,,,RU,mord1256,Mordovia (Russia),,https://en.wikipedia.org/wiki/Moksha_language
3878,Massalat,mass1262,mdg,moribund,Critically endangered,,maba1274,,0.0,0.0,0.0,,10.0,,Africa,13.5157,19.7348,language,living,individual,False,,,TD,masa1301,,,
3879,Maguindanaon,magu1243,mdh,threatened,,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Greater Central Philippine', 'Danao', 'Maguindanaon']",,"['Tau sa Ilud', 'Tau sa Laya', 'Biwangen']",,,,"2,021,099 - 3,219,000 (2020)[1]",,"Maguindanao del Norte, Maguindanao del Sur, Sultan Kudarat, North Cotabato, South Cotabato, Sarangani, Zamboanga del Sur, Zamboanga Sibugay, Davao del Sur, Davao del Norte, Davao Occidental",,,,,living,individual,,,,,,Regional language in the Philippines,,https://en.wikipedia.org/wiki/Maguindanao_language
3880,Mamvu,mamv1243,mdi,not endangered,,"['Nilo-Saharan', '?\n', 'Central Sudanic', 'Eastern', 'Mangbutu–Lese', 'Mamvu']",cent2225,"['Mamvu', 'Amengi']",2.0,0.0,0.0,"(60,000 cited 1991)[1]",,,Africa,2.68167,28.9862,language,living,individual,False,,,CD,mang1425,,,https://en.wikipedia.org/wiki/Mamvu_language
3881,Mangbetu,mang1394,mdj,not endangered,,,cent2225,,5.0,0.0,0.0,,,,Africa,2.5511,27.0712,language,living,individual,False,,,CD,mang1424,,,https://en.wikipedia.org/wiki/Mangbetu_language
3882,Mangbutu,mang1396,mdk,not endangered,,"['Nilo-Saharan', '?\n', 'Central Sudanic', 'Eastern', 'Mangbutu–Lese', 'Mangbutu']",cent2225,,3.0,0.0,0.0,"(15,000 cited 1991)[1]",,Congo (DRC),Africa,2.74779,29.7358,language,living,individual,False,,,CD,mang1425,,,https://en.wikipedia.org/wiki/Mangbutu_language
3883,Maltese Sign Language,malt1238,mdl,not endangered,,['Language isolate'],sign1238,,0.0,0.0,0.0,200 (2014)[1],,,Eurasia,35.907,14.4824,language,living,individual,False,,,MT,deaf1237,,,https://en.wikipedia.org/wiki/Maltese_Sign_Language
3884,Mayogo,mayo1261,mdm,not endangered,,"['Ubangian', '\nSere–Mba', 'Ngbaka', 'Eastern', 'Mayogo–Bangba', 'Mayogo']",atla1278,,2.0,0.0,0.0,"(100,000 cited 1991)[1]",,,Africa,2.79827,27.8282,language,living,individual,False,,,CD,mayo1260,,,https://en.wikipedia.org/wiki/Mayogo_language
3885,Mbati,mbat1248,mdn,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C.10', ')', 'Ngondi–Ngiri', 'Mbati']",atla1278,,4.0,0.0,0.0,"60,000 (2010 census)[1]",,,Africa,3.94184,17.7529,language,living,individual,False,,,CF,bwam1249,,,https://en.wikipedia.org/wiki/Mbati_language
3886,Mbala,mbal1257,mdp,threatened,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone L', ')', 'Holu–Pende', ' (L.10)', '(formerly H.40)', 'Mbala']",atla1278,,0.0,0.0,0.0,"(200,000 cited 1972)[1]",,Bandundu Province,Africa,-5.11888,18.041,language,living,individual,False,,,CD,mbal1260,,,https://en.wikipedia.org/wiki/Mbala_language
3887,Mbole,mbol1247,mdq,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone D', ')', 'Mbole–Enya', ' (D.10)', 'Mbole']",atla1278,,8.0,0.0,0.0,"(100,000 cited 1971)[1]",,Tshopo District,Africa,-0.57181,24.0443,language,living,individual,False,,,CD,kele1263,,,https://en.wikipedia.org/wiki/Mbole_language
3888,Mandar,mand1442,mdr,not endangered,,"['Austronesian', 'Malayo-Polynesian', 'South Sulawesi', 'Northern', 'Mandar']",aust1307,,5.0,0.0,0.0,"500,000 (2010 census)[1]",,Sulawesi,Papunesia,-3.34717,119.068,language,living,individual,False,,,ID,nort2894,,,https://en.wikipedia.org/wiki/Mandar_language
3889,Maria (Papua New Guinea),mari1438,mds,not endangered,,"['Trans–New Guinea', 'Manubaran', 'Maria']",manu1261,,7.0,0.0,0.0,"1,400 (2000 census)[1]",,Central Province,Papunesia,-9.92982,148.303,language,living,individual,False,,,PG,manu1261,,,https://en.wikipedia.org/wiki/Maria_language_(Papua_New_Guinea)
3890,Mbere,mber1257,mdt,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone B', ')', 'Mbete languages', ' (B.60)', 'Mbere']",,['Ngwii'],,,,"110,000 (2000)[1]",,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Mbere_language
3891,Mboko,mbok1243,mdu,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C', ')', 'Mboshi languages', ' (C.20)', 'Mboko']",atla1278,['Ngare'],1.0,0.0,0.0,"27,000 (2000)[1]",,,Africa,0.43541,14.7935,language,living,individual,False,,,CG,koyo1244,,,https://en.wikipedia.org/wiki/Mboko_language
3892,Santa Lucía Monteverde Mixtec,sant1439,mdv,threatened,,,otom1299,,0.0,0.0,0.0,,,,North America,16.9969,-97.6277,language,living,individual,False,,,MX,atat1240,,,
3893,Mbosi,mbos1242,mdw,threatened,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C', ')', 'Mboshi languages', ' (C.20)', 'Mbosi']",atla1278,,0.0,0.0,0.0,"110,000 (2000)[1]",,,Africa,-1.23019,15.5322,language,living,individual,False,,,CG,koyo1245,,,https://en.wikipedia.org/wiki/Mbosi_language
3894,Dizin,dizi1235,mdx,not endangered,,"['Afro-Asiatic', 'Omotic', 'North', 'Dizoid', 'Dizin']",dizo1235,,0.0,0.0,0.0,"34,000 (2007 census)[1]",,,Africa,6.1405,35.5763,language,living,individual,False,,,ET,dizo1235,,,https://en.wikipedia.org/wiki/Dizin_language
3895,Male (Ethiopia),male1284,mdy,threatened,,"['Afro-Asiatic', 'Omotic', 'North', 'Ometo', 'Maale']",gong1255,,0.0,0.0,0.0,"105,000 (2010 census)[1]",,"South Omo, southeast of Jinka",Africa,5.91975,36.9892,language,living,individual,False,,,ET,nort3161,,,https://en.wikipedia.org/wiki/Maale_language
3896,Suruí Do Pará,suru1261,mdz,shifting,,"['Tupian', 'Tupí–Guaraní', 'Guaraní (IV)', 'Akwáwa', 'Suruí do Pará']",tupi1275,,0.0,0.0,0.0,260 (2006)[1],,,South America,-5.9271,-48.588,language,living,individual,False,,,BR,tupi1284,,,https://en.wikipedia.org/wiki/Suru%C3%AD_do_Par%C3%A1_dialect
3897,Menka,menk1238,mea,threatened,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Grassfields', 'Southwest', 'Menka–Atoŋ', 'Menka']",atla1278,,0.0,0.0,0.0,"5,200 (2000)[1]",,,Africa,5.94639,9.69161,language,living,individual,False,,,CM,menk1239,,,https://en.wikipedia.org/wiki/Menka_language
3898,Ikobi,ikob1240,meb,not endangered,,"['Papuan Gulf', '\xa0?\n', '\nKikorian', 'Turama–Kikorian', 'Turama', 'Ikobi']",tura1263,,5.0,0.0,0.0,"1,600 (2009)[1]",,Papua New Guinea,Papunesia,-7.30342,143.618,language,living,individual,False,,,PG,tura1264,,,https://en.wikipedia.org/wiki/Ikobi_language
3899,Marra,mara1385,mec,nearly extinct,,"['Arnhem', 'Marran', 'Marra']",mang1423,,0.0,0.0,0.0,8 (2016 census)[1],,"Arnhem Land, Northern Territory",Australia,-14.7927,134.865,language,living,individual,False,,,AU,mara1414,,,https://en.wikipedia.org/wiki/Marra_language
3900,Melpa,melp1238,med,not endangered,,"['Trans–New Guinea', 'Chimbu–Wahgi', 'Hagen', 'Melpa']",nucl1709,,1.0,0.0,0.0,"(130,000 cited 1991)[1]",,"Mount Hagen District, Western Highlands Province",Papunesia,-5.62644,144.34,language,living,individual,False,,,PG,melp1239,,,https://en.wikipedia.org/wiki/Melpa_language
3901,Mengen,meng1267,mee,not endangered,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western Oceanic', 'Ngero–Vitiaz', 'Mengen languages', 'Mengen']",aust1307,"['Mengen', 'Poeng']",3.0,0.0,0.0,"(8,400 cited 1982)[1]",,New Britain,Papunesia,-5.47036,151.373,language,living,individual,False,,,PG,mamu1256,,,https://en.wikipedia.org/wiki/Mengen_language
3902,Megam,mega1243,mef,not endangered,,,,,,,,,,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Megam_language
3903,Southwestern Tlaxiaco Mixtec,sout3000,meh,threatened,,"['Oto-Manguean', 'Mixtecan', 'Mixtec', 'Nuyoo Mixtec']",otom1299,"['Santiago Nuyoo Santiago', 'Santa María Yucuhiti']",2.0,0.0,0.0,"7,300 (2000 census)[1]",,Oaxaca,North America,16.9887,-97.7974,language,living,individual,False,,,MX,sout3402,,,https://en.wikipedia.org/wiki/Nuyoo_Mixtec
3904,Midob,mido1240,mei,not endangered,,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', 'Northern Eastern', 'Nubian', 'Western', 'Midob']",nubi1251,"['Uurti', 'Shalkota', 'Kaageddi']",3.0,0.0,0.0,"93,000 (2022)[1]",,North Darfur,Africa,14.789,27.2236,language,living,individual,False,,,SD,nubi1251,,,https://en.wikipedia.org/wiki/Midob_language
3905,Meyah,meya1236,mej,not endangered,,"['West Papuan', ""\nEast Bird's Head"", 'Mantion–Meyah', 'Meyah', 'Meyah']",east1459,,0.0,0.0,0.0,"15,000 (2000)[1]",,"Miyah District, Tambrauw Regency, Southwest Papua",Papunesia,-1.18016,133.618,language,living,individual,False,,,ID,meax1236,,,https://en.wikipedia.org/wiki/Meyah_language
3906,Mekeo,meke1243,mek,not endangered,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western Oceanic', 'Papuan Tip', 'Central Papuan Tip', 'Nuclear West Central', 'Mekeo']",aust1307,,4.0,0.0,0.0,"20,000 (2015)[1]",,Central Province,Papunesia,-8.23853,146.586,language,living,individual,False,,,PG,nucl1506,,,https://en.wikipedia.org/wiki/Mekeo_language
3907,Central Melanau,cent2101,mel,threatened,,,aust1307,,10.0,0.0,0.0,,,,Papunesia,2.524086,111.346451,language,living,individual,False,,,BN MY,mela1255,,,
3908,Mangala,mang1383,mem,moribund,,"['Pama–Nyungan', 'Marrngu', 'Mangarla']",pama1250,['Juwarliny'],0.0,0.0,0.0,68 (2016 census)[1],,Western Australia,Australia,-18.6597,123.769,language,extinct,individual,False,,,AU,marr1265,,,https://en.wikipedia.org/wiki/Mangarla_language
3909,Mende (Sierra Leone),mend1266,men,not endangered,,"['Niger–Congo', '?\n', 'Mande', 'Western', 'Southwestern', 'Mende–Loma', 'Mende–Bandi', 'Mende–Loko', 'Mende']",mand1469,"['Ko', 'Kpa', 'Sewawa', 'Wanjama']",4.0,0.0,0.0,2.5 million (2020–2021)[1],,South central Sierra Leone,Africa,7.90935,-10.9926,language,living,individual,False,,,GN LR SL,mend1265,,,https://en.wikipedia.org/wiki/Mende_language
3910,Kedah Malay,keda1251,meo,not endangered,,"['Austronesian', 'Malayo-Polynesian', '(disputed)', 'Malayic', 'Kedah Malay']",,"['Kedah Persisiran', 'Kedah Utara', 'Perlis-Langkawi', 'Penang', 'Northern Perak', 'Satun', 'Jaring Halus']",,,,2.6 million (2004)[1],,"Kedah, Pulau Pinang, Perlis, northern Perak (Kerian, Manjung, Larut, Matang and Selama), Trang, Satun, Ranong, Tanintharyi, Langkat, Aceh",,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Kedah_Malay
3911,Miriwoong,miri1266,mep,nearly extinct,Critically endangered,"['Jarrakan', 'Miriwoong']",,"['Gajirrawung', '? ', 'Dulbung']",,,,168 (2021 census)[1],50.0,"Kununurra, Western Australia",,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Miriwoong_language
3912,Merey,mere1246,meq,not endangered,,"['Afro-Asiatic', 'Chadic', 'Biu–Mandara', 'Wandala–Mafa', 'Mafa', ' (A.5)', 'South (b)', 'Merey']",afro1255,,1.0,0.0,0.0,"(10,000 cited 1982)[1]",,Far North Province,Africa,10.7458,14.09,language,living,individual,False,,,CM,meri1245,,,https://en.wikipedia.org/wiki/Merey_language
3913,Meru,meru1245,mer,not endangered,,,atla1278,,6.0,0.0,0.0,,,,Africa,0.26484,37.7396,language,living,individual,False,,,KE,nith1234,,,
3914,Masmaje,masm1239,mes,not endangered,,"['Afro-Asiatic', 'Chadic', 'East Chadic', 'East Chadic B', 'Mubi', ' (B.1.2)', 'Masmaje']",afro1255,,0.0,0.0,0.0,,,central,Africa,13.076,19.2769,language,living,individual,False,,,TD,mubi1247,,,https://en.wikipedia.org/wiki/Masmaje_language
3915,Mato,mato1252,met,not endangered,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western Oceanic', 'Ngero–Vitiaz', 'Roinji–Nenaya', 'Mato']",aust1307,,2.0,0.0,0.0,580 (2002)[1],,Morobe,Papunesia,-5.91639,146.859,language,living,individual,False,,,PG,belr1234,,,https://en.wikipedia.org/wiki/Mato_language
3916,Motu,motu1246,meu,not endangered,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western Oceanic', 'Papuan Tip', 'Central', 'Sinagoro–Keapara', 'Motu']",aust1307,,2.0,0.0,0.0,"39,000 (2008)[1]",,Central Province,Papunesia,-9.67492,147.424,language,living,individual,False,,,PG,west2850,,,https://en.wikipedia.org/wiki/Motu_language
3917,Mano,mann1248,mev,not endangered,,"['Niger–Congo', 'Mande', 'Eastern Mande', 'Southeastern', 'Mano–Dan', 'Mano']",,,,,,"430,000 (2017–2020)[1]",,"Liberia, Guinea",,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Mano_language
3918,Maaka,maak1236,mew,threatened,,"['Afro-Asiatic', 'Chadic', 'West Chadic', 'Bole–Angas', 'Bole–Tangale (A.2)', 'Bole', ' (North)', 'Maaka']",afro1255,,0.0,0.0,0.0,"(10,000 cited 1993)[1]",,Borno State,Africa,11.5007,11.9035,language,living,individual,False,,,NG,unun9876,,,https://en.wikipedia.org/wiki/Maaka_language
3919,Hassaniyya,hass1238,mey,not endangered,,"['Afro-Asiatic', 'Semitic', 'West Semitic', 'Central Semitic', 'Arabic', 'Maghrebi', 'Hilalian', 'Hassaniya']",afro1255,"['Nemadi', 'Imraguen']",0.0,0.0,0.0,5.2 million (2014–2021)[1],,,Africa,18.29,-14.11,language,living,individual,False,,,DZ EH MA ML MR NE SN,nort3191, Mali[2], Morocco[3],https://en.wikipedia.org/wiki/Hassaniya_Arabic
3920,Menominee,meno1252,mez,moribund,Critically endangered,"['Algic', 'Algonquian', 'Menominee']",algi1248,,0.0,0.0,0.0,35 (2007)[1]25 L2 speakers (no date)[2],35.0,Northeastern Wisconsin,North America,44.9794,-88.6395,language,living,individual,False,,,US,algo1257,,,https://en.wikipedia.org/wiki/Menominee_language
3921,Pattani Malay,patt1249,mfa,threatened,,,,,,,,,,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Kelantan-Pattani_Malay
3922,Bangka,bang1365,mfb,nearly extinct,,"['Austronesian', 'Malayo-Polynesian', '(disputed)', 'Malayic', 'Bangka Malay']",aust1307,"['Mentok ', ' Belinyu ', ' Sungailiat ', ' Koba ', ' Toboali ', ' Lom']",0.0,0.0,0.0,"340,000 (2000 census)[1]",,Sumatra,Papunesia,-1.73288,105.897,language,living,individual,False,,,ID,bang1370,,,https://en.wikipedia.org/wiki/Bangka_Malay
3923,Mba,mbaa1245,mfc,not endangered,,"['Ubangian', '\nSere–Mba', 'Ngbaka–Mba', 'Mba languages', 'Mba']",atla1278,,0.0,0.0,0.0,"36,000 (2000)[1]",,,Africa,1.06885,25.143,language,living,individual,False,,,CD,ndun1248,,,https://en.wikipedia.org/wiki/Mba_language
3924,Mendankwe-Nkwen,mend1261,mfd,threatened,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Grassfields', 'Eastern Grassfields', 'Mbam-Nkam', 'Ngemba', 'Mendankwe-Nkwen']",atla1278,,2.0,0.0,0.0,"28,000 (2005)[1]",,,Africa,6.00034,10.2307,language,living,individual,False,,,CM,mank1258,,,https://en.wikipedia.org/wiki/Mendankwe-Nkwen_language
3925,Morisyen,mori1278,mfe,not endangered,,"['French Creole', 'Bourbonnais Creoles', 'Mauritian Creole']",indo1319,"['Agalega', ' ', ' ', 'Chagossian', ' ', ' ', 'Rodriguan']",0.0,0.0,0.0,"1,090,000 (2012 UNSD)[1]1,335,000 total speakersL2 speakers: 200,000 (2016)",,,Africa,-20.2613,57.5517,language,living,individual,False,,,MU,isle1246, Mauritius,,https://en.wikipedia.org/wiki/Mauritian_Creole
3926,Naki,naki1238,mff,shifting,,,atla1278,,0.0,0.0,0.0,,,,Africa,6.62784,10.2378,language,living,individual,False,,,CM,naki1240,,,
3927,Mogofin,mixi1241,mfg,not endangered,,"['Niger–Congo', 'Mande', 'Western Mande', 'Central–Western', 'Central Mande', 'Manding–Jogo', 'Manding–Vai', 'Manding–Mokole', 'Mokole', 'Mixifore']",,,,,,"20,000 (2012)[1]",,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Mixifore_language
3928,Matal,mata1306,mfh,not endangered,,"['Afro-Asiatic', 'Chadic', 'Biu–Mandara', 'Wandala–Mafa', 'Mafa', ' (A.5)', 'Matal']",afro1255,,0.0,0.0,0.0,"(18,000 cited 1982)[1]",,Far North Province,Africa,10.9284,14.0474,language,living,individual,False,,,CM,podo1243,,,https://en.wikipedia.org/wiki/Matal_language
3929,Wandala,wand1278,mfi,not endangered,,"['Afro-Asiatic', 'Chadic', 'Biu–Mandara', 'Wandala–Mafa', 'Wandala languages', ' (A.4)', 'East', 'Wandala']",afro1255,,10.0,0.0,0.0,"(44,000 cited 1982–1993)[1]",,Borno State,Africa,11.3169,13.8996,language,living,individual,False,,,CM NG,wand1281,,,https://en.wikipedia.org/wiki/Wandala_language
3930,Mefele,mefe1242,mfj,not endangered,,"['Afro-Asiatic', 'Chadic', 'Biu–Mandara', 'Wandala–Mafa', 'Mafa', ' (A.5)', 'South (c)', 'Mefele']",afro1255,,4.0,0.0,0.0,"11,000 (2002)[1]",,Far North Province,Africa,10.677,13.8201,language,living,individual,False,,,CM,mata1311,,,https://en.wikipedia.org/wiki/Mefele_language
