,glottocode,name,isocodes,level,macroarea,latitude,longitude,name_normalized,Name in English,Number of speakers,Degree of endangerment,lang,family,dialects,iso3code,speakers,regions,off_lang,rec_min_lang,url
68,bate1261,Bateri,btv,language,Eurasia,34.9582,72.92674,bateri,Bateri,29000,Definitely endangered,Bateri,"Indo-European
	Indo-Iranian
		Indo-Aryan
			Dardic
				Kohistani
					Bateri
						
	","Indo-European, Indo-Iranian, Indo-Aryan, Dardic, Kohistani, Bateri",btv,"29,000 ","Kohistan, Jammu and Kashmir",Unknown,Unknown,https://en.wikipedia.org/wiki/Bateri_language
69,bath1244,Bathari,bhm,language,Eurasia,17.4485,53.119,bathari,Bathari,300,Critically endangered,Bathari,"Afro-Asiatic
	Semitic
		West Semitic
			South Semitic
				Modern South Arabian
					Bathari
						
	","Afro-Asiatic, Semitic, West Semitic, South Semitic, Modern South Arabian, Bathari",bhm,16 ,Dhofar Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Ba%E1%B9%AD%E1%B8%A5ari_language
70,baur1253,Baure,brg,language,South America,-13.61,-63.68,baure,Baure,55,Critically endangered,Bauré,"Arawakan
	\nSouthern
		Bolivia–Parana
			Moxos
				Bauré
					
	","Arawakan, \nSouthern, Bolivia–Parana, Moxos, Bauré",brg,20 ,Beni Department, Bolivia,Unknown,https://en.wikipedia.org/wiki/Baure_language
71,bayg1239,Baygo,byg,language,Africa,11.13,25.22,baygo,Baygo,0,Extinct,Beigo,"Nilo-Saharan
	\n
		Eastern Sudanic
			
				Kir–Abbaian
					
						Daju
							Western
								Beigo
									
	","Nilo-Saharan, \n, Eastern Sudanic, , Kir–Abbaian, , Daju, Western, Beigo",byg,Uknown,Darfur,Unknown,Unknown,https://en.wikipedia.org/wiki/Beigo_language
72,bedo1237,Bedoanas,bed,language,Papunesia,-2.74438,132.566,bedoanas,Bedoanas,180,Vulnerable,Bedoanas,"Austronesian
	Malayo-Polynesian
		Central–Eastern Malayo-Polynesian
			Kei–Tanimbar
				Bedoanas–Erokwanas
					Bedoanas
						
	","Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian, Kei–Tanimbar, Bedoanas–Erokwanas, Bedoanas",bed,180 ,N. coast Bomberai Peninsula,Unknown,Unknown,https://en.wikipedia.org/wiki/Bedoanas_language
73,beek1238,Beeke,bkf,language,Africa,3.18438,29.9842,beeke,Beeke,1000,Severely endangered,Beeke,"Niger–Congo
	\n
		Atlantic–Congo
			Benue–Congo
				Bantoid
					Bantu
						 (
							Zone D.30
								)
									Boan
										
											(traditionally 
												Nyali
													)
														Bali
															–Beeke
																Beeke
																	
	","Niger–Congo, \n, Atlantic–Congo, Benue–Congo, Bantoid, Bantu,  (, Zone D.30, ), Boan, , (traditionally , Nyali, ), Bali, –Beeke, Beeke",bkf,,,Unknown,Unknown,https://en.wikipedia.org/wiki/Beeke_language
74,bela1256,Belanda Bor,bxb,language,Africa,6.6503,27.8232,belanda bor,Belanda Bor,8000,Definitely endangered,Bor,"Nilo-Saharan
	\n
		Eastern Sudanic
			Nilotic
				Western Nilotic
					Luo
						Northern
							Bor
								
	","Nilo-Saharan, \n, Eastern Sudanic, Nilotic, Western Nilotic, Luo, Northern, Bor",bxb,"26,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Belanda_Bor_language
75,bela1254,Belarusian,bel,language,Eurasia,53.2307,25.6038,belarusian,Belarusian,4000000,Vulnerable,Belarusian,"Indo-European
	Balto-Slavic
		Slavic
			East Slavic
				Belarusian
					
	","Indo-European, Balto-Slavic, Slavic, East Slavic, Belarusian",bel,5.1 million[1] ,," Belarus Poland (in Gmina Orla, Gmina Narewka, Gmina Czyże, Gmina Hajnówka and the town of  Hajnówka)
Union State
Collective Security Treaty Organization
", Czech Republic Ukraine,https://en.wikipedia.org/wiki/Belarusian_language
76,bela1254,Belarusian,bel,language,Eurasia,53.2307,25.6038,belarusian,Belarusian,4000000,Vulnerable,Belarusian,"['Indo-European'
	'Balto-Slavic'
		'Slavic'
			'East Slavic'
				'Belarusian']
					
	",,bel,5.1 million[1] (2009 census)1.3 million L2 speakers (2009 census)[1],," Belarus Poland (in Gmina Orla, Gmina Narewka, Gmina Czyże, Gmina Hajnówka and the town of  Hajnówka)
Union State
Collective Security Treaty Organization
", Czech Republic[2] Ukraine[3],https://en.wikipedia.org/wiki/Belarusian_language
77,beng1287,Benggoi,bgy,language,Papunesia,-3.13924,130.091,benggoi,Benggoi,320,Definitely endangered,Benggoi,"Austronesian
	Malayo-Polynesian
		Central–Eastern
			Central Maluku
				East Central Maluku
					East Seram
						Manusela–Seti
							Benggoi
								
	","Austronesian, Malayo-Polynesian, Central–Eastern, Central Maluku, East Central Maluku, East Seram, Manusela–Seti, Benggoi",bgy,,Seram,Unknown,Unknown,https://en.wikipedia.org/wiki/Benggoi_language
78,bepo1240,Bepour,bie,language,Papunesia,-4.5985,145.442,bepour,Bepour,57,Severely endangered,Bepour,"Trans–New Guinea
	\n
		Madang
			Croisilles
				NW Adelbert Range
					Kumil
						Bepour
							
	","Trans–New Guinea, \n, Madang, Croisilles, NW Adelbert Range, Kumil, Bepour",bie,50 ,Madang Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Bepour_language
79,bera1261,Berakou,bxv,language,Africa,12.5,15.0,berakou,Berakou,0,Extinct,Beraku,"Nilo-Saharan
	\n
		Central Sudanic
			Bongo–Bagirmi
				Bagirmi
					Beraku
						
	","Nilo-Saharan, \n, Central Sudanic, Bongo–Bagirmi, Bagirmi, Beraku",bxv,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Beraku_language
80,bezh1248,Bezhta,kap,language,Eurasia,42.1206,46.0332,bezhta,Bezhta,6461,Definitely endangered,Bezhta,"Northeast Caucasian
	Tsezic
		Bezhta–Hunzib–Khwarshi
			Bezhta
				
	","Northeast Caucasian, Tsezic, Bezhta–Hunzib–Khwarshi, Bezhta",kap,"6,800 ",Southern Dagestan,Unknown,Unknown,https://en.wikipedia.org/wiki/Bezhta_language
81,bezh1248,Bezhta,kap,language,Eurasia,42.1206,46.0332,bezhta,Bezhta,6461,Definitely endangered,Bezhta,"['Northeast Caucasian'
	'Tsezic'
		'Bezhta–Hunzib–Khwarshi'
			'Bezhta']
				
	",,kap,"6,800 (2006–2010)[1]",Southern Dagestan,,,https://en.wikipedia.org/wiki/Bezhta_language
82,bier1244,Bierebo,bnk,language,Papunesia,-16.6663,168.154,bierebo,Bierebo,350,Vulnerable,Bierebo,"Austronesian
	Malayo-Polynesian
		Oceanic
			Southern Oceanic
				North-Central Vanuatu
					Central Vanuatu
						Epi-Efate
							Epi
								Bierebo
									
	","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Epi-Efate, Epi, Bierebo",bnk,800 ,Epi Island,Unknown,Unknown,https://en.wikipedia.org/wiki/Bierebo_language
83,bier1246,Bieria,brj,language,Papunesia,-16.7867,168.232,bieria,Bieria,25,Critically endangered,Bieria,"Austronesian
	Malayo-Polynesian
		Oceanic
			Southern Oceanic
				North-Central Vanuatu
					Central Vanuatu
						Epi-Efate
							Epi
								Bieria
									
	","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Epi-Efate, Epi, Bieria",brj,70 ,Epi Island,Unknown,Unknown,https://en.wikipedia.org/wiki/Bieria_language
84,biky1238,Bikya,byb,language,Africa,6.74997,10.5333,bikya,Bikya,1,Critically endangered,Bikya,"Niger–Congo
	\n
		Atlantic–Congo
			Volta–Congo
				Benue–Congo
					Bantoid
						Southern Bantoid
							Beboid
								
									Furu
										 or Eastern Beboid
											Bikya
												
	","Niger–Congo, \n, Atlantic–Congo, Volta–Congo, Benue–Congo, Bantoid, Southern Bantoid, Beboid, , Furu,  or Eastern Beboid, Bikya",byb,Uknown,"Northwest Region, Menchum department, Furu-Awa Subdivision, Furubana village",Unknown,Unknown,https://en.wikipedia.org/wiki/Bikya_language
85,birh1242,Birhor,biy,language,Eurasia,23.585,85.5611,birhor,Birhor,2000,Critically endangered,Birhor,"Austroasiatic
	Munda
		North
			Kherwarian
				Mundaric
					Birhor
						
	","Austroasiatic, Munda, North, Kherwarian, Mundaric, Birhor",biy,"2,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Birhor_language
86,birr1240,Birri,bvq,language,Africa,5.33,24.6,birri,Birri,200,Critically endangered,Birri,"Nilo-Saharan
	\n
		Central Sudanic
			Birri–
				Kresh
					Birri
						
	","Nilo-Saharan, \n, Central Sudanic, Birri–, Kresh, Birri",bvq,,Haut-Mbomou,Unknown,Unknown,https://en.wikipedia.org/wiki/Birri_language
87,bish1246,Bishuo,bwh,language,Africa,6.67251,9.79396,bishuo,Bishuo,1,Critically endangered,Bishuo,"Niger–Congo
	\n
		Atlantic–Congo
			Volta–Congo
				Benue–Congo
					Bantoid
						Southern Bantoid
							Beboid
								
									Furu
										
											Bishuo
												
	","Niger–Congo, \n, Atlantic–Congo, Volta–Congo, Benue–Congo, Bantoid, Southern Bantoid, Beboid, , Furu, , Bishuo",bwh,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Bishuo_language
88,blab1237,Blablanga,blp,language,Papunesia,-8.15058,159.419,blablanga,Blablanga,600,Definitely endangered,Blablanga,"Austronesian
	Malayo-Polynesian
		Oceanic
			Northwest Solomonic
				New Georgia – Ysabel
					Ysabel
						Central Isabel
							Blablanga
								
	","Austronesian, Malayo-Polynesian, Oceanic, Northwest Solomonic, New Georgia – Ysabel, Ysabel, Central Isabel, Blablanga",blp,"c. 1,150 ",Santa Isabel Island,Unknown,Unknown,https://en.wikipedia.org/wiki/Blablanga_language
89,bogu1241,Boguru,bqu,language,Africa,4.49213,29.1344,boguru,Boguru,494,Critically endangered,Guru,"Niger–Congo
	\n
		Atlantic–Congo
			Volta-Congo
				Benue–Congo
					Bantoid
						Southern Bantoid
							Bantu
								Boan
									Bomokandian
										Ngendan
											
												Guru
													
	","Niger–Congo, \n, Atlantic–Congo, Volta-Congo, Benue–Congo, Bantoid, Southern Bantoid, Bantu, Boan, Bomokandian, Ngendan, , Guru",bqu,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Guru_language
90,bone1255,Bonerif,bnv,language,Papunesia,-2.09529,139.208,bonerif,Bonerif,4,Critically endangered,Bonerif,"Foja Range
	 (Tor–Kwerba)\n
		Orya–Tor
			Tor
				Berik–Bonerif
					Bonerif
						
	","Foja Range,  (Tor–Kwerba)\n, Orya–Tor, Tor, Berik–Bonerif, Bonerif",bnvtitle  (code used for both Bonerif and titleBeneraftitle),200 ,West Papua,Unknown,Unknown,https://en.wikipedia.org/wiki/Bonerif_language
91,bong1287,Bonggo,bpg,language,Papunesia,-2.28044,139.576,bonggo,Bonggo,200,Severely endangered,Bonggo,"Austronesian
	Malayo-Polynesian
		Oceanic
			Western Oceanic
				North New Guinea
					Sarmi – Jayapura Bay
						Sarmi
							Bonggo
								
	","Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi – Jayapura Bay, Sarmi, Bonggo",bpg,790 ,"Bonggo District, Sarmi Regency, Papua",Unknown,Unknown,https://en.wikipedia.org/wiki/Bonggo_language
92,boor1242,Boor,bvf,language,Africa,10.0904,17.5648,boor,Boor,100,Critically endangered,Boor,"Afro-Asiatic
	Chadic
		East Chadic
			East Chadic A
				Miltu (A.1.2)
					Boor
						
	","Afro-Asiatic, Chadic, East Chadic, East Chadic A, Miltu (A.1.2), Boor",bvf,,south,Unknown,Unknown,https://en.wikipedia.org/wiki/Boor_language
93,bora1263,Bora,boa,language,South America,-2.000259,-72.257066,bora,Bora,1000,Vulnerable,Bora,"Bora–Witoto
	Boran
		Bora
			
	","Bora–Witoto, Boran, Bora",boa,"2,400 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Mira%C3%B1a_language
94,botl1242,Botlikh,bph,language,Eurasia,42.665,46.22,botlikh,Botlikh,4000,Definitely endangered,Botlikh,"Northeast Caucasian
	Avar–Andic
		Andic
			Akhvakh–Tindi
				Karata–Tindi
					Botlikh–Tindi
						Botlikh
							
	","Northeast Caucasian, Avar–Andic, Andic, Akhvakh–Tindi, Karata–Tindi, Botlikh–Tindi, Botlikh",bph,210 ,Southwestern Dagestan[1],Unknown,Unknown,https://en.wikipedia.org/wiki/Botlikh_language
95,bret1244,Breton,bre,language,Eurasia,48.2452,-3.78934,breton,Breton,250000,Severely endangered,Breton,"Indo-European
	Celtic
		Insular Celtic
			Brittonic
				Southwestern Brittonic
					Breton
						
	","Indo-European, Celtic, Insular Celtic, Brittonic, Southwestern Brittonic, Breton",Variously:titlebretitle – Modern Bretontitlexbmtitleobt,"210,000 in Brittany ",Lower Brittany,Unknown,"France
Brittany
",https://en.wikipedia.org/wiki/Breton_language
96,bret1244,Breton,bre,language,Eurasia,48.2452,-3.78934,breton,Breton,250000,Severely endangered,Breton,"['Indo-European'
	'Celtic'
		'Insular Celtic'
			'Brittonic'
				'Southwestern Brittonic'
					'Breton']
						
	","['Gwenedeg', 'Kerneveg', 'Leoneg', 'Tregerieg']",Variously:titlebretitle – Modern Bretontitlexbmtitleobt,"210,000 in Brittany (2018)[1]16,000 in Île-de-France[2](Number includes students in bilingual education)[3]",Lower Brittany,,"France
Brittany
",https://en.wikipedia.org/wiki/Breton_language
97,budi1249,Budibud,btp,language,Papunesia,-9.29802,153.689,budibud,Budibud,120,Vulnerable,Budibud,"Austronesian
	Malayo-Polynesian
		Oceanic
			Western Oceanic
				Papuan Tip
					Peripheral
						Kilivila
							Budibud
								
	","Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Peripheral, Kilivila, Budibud",btp,310 ,Milne Bay Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Budibud_language
98,budo1241,Budong-Budong,bdx,language,Papunesia,-2.07756,119.327,budong-budong,Budong-Budong,50,Critically endangered,Budong-Budong,"Austronesian
	Malayo-Polynesian
		South Sulawesi
			Seko
				Budong-Budong
					
	","Austronesian, Malayo-Polynesian, South Sulawesi, Seko, Budong-Budong",bdx,180 ,West Sulawesi,Unknown,Unknown,https://en.wikipedia.org/wiki/Budong-Budong_language
99,budu1248,Budukh,bdk,language,Eurasia,41.2272,48.3353,budukh,Budukh,3000,Severely endangered,Budukh,"Northeast Caucasian
	Lezgic
		Samur
			Southern Samur
				Budukh
					
	","Northeast Caucasian, Lezgic, Samur, Southern Samur, Budukh",bdk,200 ,Quba Rayon,Unknown,Unknown,https://en.wikipedia.org/wiki/Budukh_language
100,bukh1238,Bukharic,bhh,language,Eurasia,41.0,64.0,bukharic,Bukharic,10000,Definitely endangered,Bukharian,"Indo-European
	Indo-Iranian
		Iranian
			Western
				Southwestern
					Persian
						Tajik
							2
								Bukharian
									
	","Indo-European, Indo-Iranian, Iranian, Western, Southwestern, Persian, Tajik, 2, Bukharian",bhh,"117,840 in all countries ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Bukhari_language
101,buki1249,Bukiyip,ape,language,Papunesia,-3.47169,143.111,bukiyip,Bukiyip,10304,Vulnerable,Bukiyip,"Torricelli
	Arapesh
		Bukiyip
			
	","Torricelli, Arapesh, Bukiyip",ape,"16,000 ",East Sepik Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Bukiyip_language
102,bulg1265,Bulgebi,bmp,language,Papunesia,-5.69713,146.403,bulgebi,Bulgebi,50,Definitely endangered,Bulgebi,"Trans–New Guinea
	Finisterre–Huon
		Finisterre
			Warup
				Bulgebi
					
	","Trans–New Guinea, Finisterre–Huon, Finisterre, Warup, Bulgebi",bmp,150 ,Madang Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Bulgebi_language
103,bumb1241,Bumbita Arapesh,aon,language,Papunesia,-3.65508,142.859,bumbita arapesh,Bumbita Arapesh,2353,Vulnerable,Bumbita,"Torricelli
	Arapesh
		Bumbita
			
	","Torricelli, Arapesh, Bumbita",aon,"4,300 ","Bumbita-Muhian Rural LLG, East Sepik Province (13 villages)",Unknown,Unknown,https://en.wikipedia.org/wiki/Bumbita_language
104,gahr1239,Bunan,bfu,language,Eurasia,32.2168,77.9596,bunan,Bunan,4000,Definitely endangered,Bunan,"Sino-Tibetan
	Tibeto-Kanauri
		\xa0
			West Himalayish
				BuUknown
					
	","Sino-Tibetan, Tibeto-Kanauri, \xa0, West Himalayish, BuUknown",bfu,"3,800 ",Lahaul and Spiti(Himachal Pradesh),Unknown,Unknown,https://en.wikipedia.org/wiki/Bunan_language
105,bunu1267,Bunun,bnn,language,Papunesia,23.4116,121.025,bunun,Bunun,10000,Vulnerable,Bunun,"Austronesian
	Bunun
		
	","Austronesian, Bunun",bnn,"38,000 ",,Unknown,Taiwan,https://en.wikipedia.org/wiki/Bunun_language
106,bura1276,Burate,bti,language,Papunesia,-2.79301,136.038,burate,Burate,100,Severely endangered,Burate,"East Geelvink Bay
	Burate
		
	","East Geelvink Bay, Burate",bti,100 ,Indonesian Papua,Unknown,Unknown,https://en.wikipedia.org/wiki/Burate_language
107,burg1244,Burgenland Croatian,,dialect,Eurasia,47.544,16.626,burgenland croatian,Burgenland Croatian,30000,Definitely endangered,Burgenland Croatian,"Indo-European
	Balto-Slavic
		Slavic
			South Slavic
				Western
					Chakavian
						Burgenland Croatian
							
	","Indo-European, Balto-Slavic, Slavic, South Slavic, Western, Chakavian, Burgenland Croatian",–,"19,000 ",,Unknown, Austria Hungary,https://en.wikipedia.org/wiki/Burgenland_Croatian
108,burj1242,Burji,bji,language,Africa,4.44624,38.4646,burji,Burji,7000,Vulnerable,Burji,"Afro-Asiatic
	Cushitic
		Highland East
			Burji
				
	","Afro-Asiatic, Cushitic, Highland East, Burji",bji,"83,000 ",South of Lake Chamo,Unknown,Unknown,https://en.wikipedia.org/wiki/Burji_language
109,buru1320,Burunge,bds,language,Africa,-5.21369,35.963,burunge,Burunge,10000,Vulnerable,Burunge,"Afro-Asiatic
	Cushitic
		South
			West Rift
				Burunge
					
	","Afro-Asiatic, Cushitic, South, West Rift, Burunge",bds,"28,000 ",Dodoma,Unknown,Unknown,https://en.wikipedia.org/wiki/Burunge_language
110,buru1296,Burushaski,bsk,language,Eurasia,36.2161,74.8236,burushaski,Burushaski,87000,Vulnerable,Burushaski,"Language isolate
	
	",Language isolate,bsk,"130,000 ","Hunza, Nagar, Ghizer, Gilgit (Pakistan) and Hari Parbat, Jammu and Kashmir (India)[1]",Unknown,Unknown,https://en.wikipedia.org/wiki/Burushaski
111,buso1238,Busoa,bup,language,Papunesia,-5.60524,122.622,busoa,Busoa,500,Vulnerable,Busoa,"Austronesian
	Malayo-Polynesian
		Celebic
			Muna–Buton
				MuUknown
					Busoa
						
	","Austronesian, Malayo-Polynesian, Celebic, Muna–Buton, MuUknown, Busoa",bup,"2,300 ",Buton Island,Unknown,Unknown,https://en.wikipedia.org/wiki/Busoa_language
112,buss1239,Bussa,dox,language,Africa,5.74987,37.2017,bussa,Bussa,6624,Vulnerable,Bussa,"['Afro-Asiatic'
	'Cushitic'
		'Lowland East'
			'Oromoid'
				'Konsoid'
					'Konso–Gidole'
						'Bussa']
							
	","['Moro-Toysala', 'Dubaysho', 'Nalo']",dox,"18,000 (2007 census)[1][2]","Dirashe special woreda, Southern Ethiopia",,,https://en.wikipedia.org/wiki/Bussa_language
113,bwis1242,Bwisi,bwz,language,Africa,-3.23686,11.9595,bwisi,Bwisi,4248,Definitely endangered,Bwisi,"Niger–Congo
	\n
		Atlantic–Congo
			Benue–Congo
				Bantoid
					Bantu
						 (
							Zone B
								)
									Sira
										 (B.40)
											Bwisi
												
	","Niger–Congo, \n, Atlantic–Congo, Benue–Congo, Bantoid, Bantu,  (, Zone B, ), Sira,  (B.40), Bwisi",bwz,"4,300 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Bwisi_language
114,byan1241,Byangsi,bee,language,Eurasia,29.92002,80.63653,byangsi,Byangsi,1734,Definitely endangered,Byangsi,"Sino-Tibetan
	Tibeto-Kanauri
		\xa0
			West Himalayish
				Almora
					Byangsi
						
	","Sino-Tibetan, Tibeto-Kanauri, \xa0, West Himalayish, Almora, Byangsi",bee,"3,300 ",Byans valley (Uttarakhand)Byans (Sudurpashchim Province),Unknown,Unknown,https://en.wikipedia.org/wiki/Byangsi_language
115,cabe1245,Cabécar,cjp,language,North America,9.67031,-83.4102,cabécar,Cabécar,7622,Vulnerable,Cabécar,"Chibchan
	Core-Chibchan
		Isthmic
			Western Isthmic
				Viceitic
					Cabécar
						
	","Chibchan, Core-Chibchan, Isthmic, Western Isthmic, Viceitic, Cabécar",cjp,"11,000 ",Turrialba Region (Cartago Province),Unknown,Unknown,https://en.wikipedia.org/wiki/Cab%C3%A9car_language
116,cadd1256,Caddo,cad,language,North America,33.33,-93.5,caddo,Caddo,25,Critically endangered,Caddo,"['Caddoan'
	'Caddo']
		
	",,cad,2 (2023)[2],Caddo County in western Oklahoma,,,https://en.wikipedia.org/wiki/Caddo_language
117,cahu1264,Cahuilla,chl,language,North America,33.5324,-116.691,cahuilla,Cahuilla,30,Critically endangered,Cahuilla,"['Uto-Aztecan'
	'Northern'
		'Takic'
			'?'
				'Cupan'
					'Cahuilla–'
						'Cupeño'
							'Cahuilla']
								
	","['Desert', 'Mountain', 'Pass']",chl,6 (2011)[2],Southern California,,,https://en.wikipedia.org/wiki/Cahuilla_language
118,cama1250,Camarines Norte Agta,abd,language,Papunesia,14.1571,122.835,camarines norte agta,Camarines Norte Agta,150,Severely endangered,Manide,"Austronesian
	Malayo-Polynesian
		Philippine
			
				Manide–
					Alabat
						Manide
							
	","Austronesian, Malayo-Polynesian, Philippine, , Manide–, Alabat, Manide",abd,"3,800 ","Camarines Norte & Quezon, Luzon",Unknown,Unknown,https://en.wikipedia.org/wiki/Manide_language
119,cams1241,Camsá,kbh,language,South America,1.14537,-76.8931,camsá,Camsá,3500,Definitely endangered,Kamëntsá,"Language isolate
	
	",Language isolate,kbh,"4,000 ",Colombia,Unknown,Unknown,https://en.wikipedia.org/wiki/Cams%C3%A1_language
